,utc_off,ua_no,ua_name,prev_sat,cur_sat,ho_utc,avail_sats,MS11,MS12,MS13,MS14,MS15,MS16,MS21,MS22,MS23,MS24,MS25,MS26,MS31,MS32,MS33,MS34,MS35,MS36
222,20,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
223,20,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
224,20,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
225,20,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
226,20,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
227,20,7,Jarkhand,MS21,MS21,None,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
228,20,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
229,20,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
230,20,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
231,21,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
232,21,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
233,21,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
234,21,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
235,21,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
236,21,5,Hamilton,MS23,MS23,None,5,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
237,21,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
238,21,7,Jarkhand,MS21,MS21,None,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
239,21,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
240,21,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
241,21,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
242,22,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
243,22,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
244,22,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
245,22,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
246,22,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
247,22,5,Hamilton,MS23,MS23,None,5,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
248,22,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
249,22,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
250,22,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
251,22,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
252,22,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
253,23,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
254,23,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
255,23,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
256,23,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
257,23,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
258,23,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
259,23,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
260,23,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
261,23,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
262,23,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
263,23,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
264,24,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
265,24,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
266,24,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
267,24,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
268,24,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
269,24,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
270,24,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
271,24,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
272,24,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
273,24,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
274,24,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
275,25,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
276,25,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
277,25,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
278,25,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
279,25,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
280,25,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
281,25,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
282,25,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
283,25,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
284,25,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
285,25,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
286,26,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
287,26,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
288,26,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
289,26,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
290,26,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
291,26,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
292,26,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
293,26,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
294,26,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
295,26,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
296,26,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
297,27,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
298,27,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
299,27,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
300,27,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
301,27,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
302,27,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
303,27,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
304,27,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
305,27,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
306,27,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
307,27,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
308,28,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
309,28,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
310,28,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
311,28,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
312,28,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
313,28,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
314,28,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
315,28,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
316,28,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
317,28,9,Pretoria,MS16,MS16,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
318,28,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
319,29,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
320,29,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
321,29,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
322,29,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
323,29,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
324,29,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
325,29,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
326,29,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
327,29,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
328,29,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
329,29,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
330,30,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
331,30,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
332,30,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
333,30,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
334,30,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
335,30,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
336,30,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
337,30,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
338,30,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
339,30,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
340,30,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
341,31,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
342,31,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
343,31,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
344,31,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
345,31,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
346,31,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
347,31,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
348,31,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
349,31,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
350,31,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
351,31,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
352,32,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
353,32,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
354,32,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
355,32,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
356,32,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
357,32,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
358,32,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
359,32,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
360,32,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
361,32,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
362,32,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
363,33,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
364,33,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
365,33,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
366,33,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
367,33,4,Halifax,MS31,MS31,None,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
368,33,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
369,33,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
370,33,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
371,33,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
372,33,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
373,33,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
374,34,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
375,34,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
376,34,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
377,34,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
378,34,4,Halifax,MS31,MS31,None,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
379,34,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
380,34,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
381,34,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
382,34,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
383,34,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
384,34,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
385,35,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
386,35,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
387,35,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
388,35,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
389,35,4,Halifax,MS31,MS31,None,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
390,35,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
391,35,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
392,35,7,Jarkhand,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
393,35,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
394,35,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
395,35,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
396,36,0,CapeTown,MS11,MS11,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
397,36,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
398,36,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
399,36,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
400,36,4,Halifax,MS31,MS31,None,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
401,36,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
402,36,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
403,36,7,Jarkhand,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
404,36,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
405,36,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
406,36,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
407,37,0,CapeTown,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
408,37,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
409,37,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
410,37,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
411,37,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
412,37,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
413,37,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
414,37,7,Jarkhand,MS21,MS21,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
415,37,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
416,37,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
417,37,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
418,38,0,CapeTown,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
419,38,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
420,38,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
421,38,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
422,38,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
423,38,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
424,38,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
425,38,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
426,38,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
427,38,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
428,38,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
429,39,0,CapeTown,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
430,39,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
431,39,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
432,39,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
433,39,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
434,39,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
435,39,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
436,39,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
437,39,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
438,39,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
439,39,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
440,40,0,CapeTown,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
441,40,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
442,40,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
443,40,3,Edmington,MS14,MS14,None,6,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0
444,40,4,Halifax,MS31,MS31,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
445,40,5,Hamilton,MS23,MS23,None,4,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
446,40,6,HimachalPradesh,MS12,MS12,None,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
447,40,7,Jarkhand,MS21,MS21,None,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
448,40,8,Mindenaa,MS26,MS26,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
449,40,9,Pretoria,MS16,MS16,None,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
450,40,10,Quito,MS24,MS24,None,4,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
451,41,0,CapeTown,MS11,MS11,None,6,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
452,41,1,Davao,MS13,MS13,None,4,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
453,41,2,Durban,MS25,MS25,None,6,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
